站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量
畜試所,24.1,33.5,12.8,176.8,385.71,2004,4,臺南市,30,5.8933333333333335,12.857
高雄農改,25.2,32.3,17.5,166.9,350.55,2004,4,屏東縣,30,5.5633333333333335,11.685
恆春畜試,24.7,31.4,19.2,123.9,612.28,2004,4,屏東縣,30,4.13,20.409333333333333
蘭陽分場,21.5,31.5,14,124.9,384.36,2004,4,宜蘭縣,30,4.163333333333333,12.812000000000001
花蓮農改,21.8,30.6,12.5,103.1,321.68,2004,4,花蓮縣,30,3.4366666666666665,10.722666666666667
斑鳩分場,21.6,35.2,14.2,85.7,224.61,2004,4,台東縣,30,2.856666666666667,7.487
農業試驗所,22.9,31.6,12,104.7,340.13,2004,4,台中市,30,3.49,11.337666666666667
桃園農改,25.9,34.7,17.1,150.0,533.4,2004,5,桃園市,31,4.838709677419355,17.206451612903226
茶改場,24.6,33,16.1,,291.88,2004,5,桃園市,31,,9.415483870967742
五峰站,20.5,29.3,14,,419.73,2004,5,新竹縣,31,,13.53967741935484
苗栗農改,25.8,33.8,17.1,,566.99,2004,5,苗栗縣,31,,18.29
農業試驗所,26.8,34,19.6,184.4,421.46,2004,5,台中市,31,5.948387096774193,13.595483870967742
臺中農改,26.7,34.7,19.5,245.8,430.4,2004,5,彰化縣,31,7.929032258064517,13.883870967741935
臺大溪頭,18.5,26.8,13.2,,270.02,2004,5,南投縣,31,,8.71032258064516
雲林分場,27.4,39.9,19.4,203.9,470.13,2004,5,雲林縣,31,6.577419354838709,15.165483870967742
義竹分場,27.3,36.8,20.2,,618.2,2004,5,嘉義縣,31,,19.94193548387097
畜試所,27.8,42.3,20.9,210.8,422.29,2004,5,臺南市,31,6.800000000000001,13.62225806451613
恆春畜試,27.7,33.7,21.2,129.9,671.08,2004,5,屏東縣,31,4.190322580645161,21.64774193548387
高雄農改,28.1,34.8,23,198.9,407.86,2004,5,屏東縣,31,6.416129032258064,13.156774193548388
蘭陽分場,25.2,34.3,17.6,154.1,476.97,2004,5,宜蘭縣,31,4.970967741935484,15.386129032258065
花蓮農改,25.3,32.2,18.6,157.5,477.94,2004,5,花蓮縣,31,5.080645161290323,15.41741935483871
斑鳩分場,25.2,37.5,18.5,100.1,305.31,2004,5,台東縣,31,3.229032258064516,9.848709677419356
茶改場,26.2,35.2,16.8,204.0,305.43,2004,6,桃園市,30,6.8,10.181000000000001
桃園農改,27.3,35.2,17.4,138.4,596.76,2004,6,桃園市,30,4.613333333333333,19.892
五峰站,21.7,34.6,16.2,117.7,395.23,2004,6,新竹縣,30,3.9233333333333333,13.174333333333333
苗栗農改,26.8,37.7,19.9,,551.93,2004,6,苗栗縣,30,,18.397666666666666
台中農改,28,35,22.3,248.2,414.0,2004,6,台中市,30,8.273333333333333,13.8
臺大溪頭,18.9,25.9,13.3,,259.67,2004,6,南投縣,30,,8.655666666666667
雲林分場,28.2,36.8,21.6,,430.0,2004,6,雲林縣,30,,14.333333333333334
義竹分場,28.5,35.4,22.4,,596.38,2004,6,嘉義縣,30,,19.87933333333333
畜試所,28.1,36.1,22.7,170.5,364.41,2004,6,臺南市,30,5.683333333333334,12.147
高雄農改,28.4,35.7,24,148.4,353.19,2004,6,屏東縣,30,4.946666666666667,11.773
恆春畜試,27.9,33.9,22.1,105.0,610.18,2004,6,屏東縣,30,3.5,20.339333333333332
蘭陽分場,26,34.8,18,135.1,473.28,2004,6,宜蘭縣,30,4.503333333333333,15.776
花蓮農改,26,32.3,17.3,147.6,458.64,2004,6,花蓮縣,30,4.92,15.288
斑鳩分場,25.5,36.3,18.5,127.2,353.66,2004,6,台東縣,30,4.24,11.788666666666668
農業試驗所,28,35.9,22.5,159.5,390.61,2004,6,台中市,30,5.316666666666666,13.020333333333333
茶改場,27.3,34.3,21.5,206.2,317.55,2004,7,桃園市,31,6.651612903225806,10.243548387096775
桃園農改,*27.9,*34.5,*21.7,,,2004,7,桃園市,31,,
五峰站,22.5,35.2,17.4,119.2,419.8,2004,7,新竹縣,31,3.8451612903225807,13.541935483870969
苗栗農改,27.7,40.1,22,,517.99,2004,7,苗栗縣,31,,16.70935483870968
台中農改,28.1,41.2,23,240.3,401.86,2004,7,台中市,31,7.751612903225807,12.963225806451613
臺大溪頭,18.6,26.9,14,,349.24,2004,7,南投縣,31,,11.265806451612903
雲林分場,28.1,37.9,22.5,198.8,431.09,2004,7,雲林縣,31,6.412903225806452,13.906129032258063
義竹分場,28.2,35.2,22.9,,564.41,2004,7,嘉義縣,31,,18.206774193548387
畜試所,27.8,35,21.5,,348.66,2004,7,臺南市,31,,11.24709677419355
高雄農改,28.1,34.9,22.9,157.7,350.79,2004,7,屏東縣,31,5.087096774193548,11.315806451612904
恆春畜試,27.5,32.6,22.6,71.3,539.66,2004,7,屏東縣,31,2.3,17.40838709677419
蘭陽分場,27.9,34.2,23,211.9,594.25,2004,7,宜蘭縣,31,6.835483870967742,19.169354838709676
花蓮農改,27.2,33.6,21,205.6,569.79,2004,7,花蓮縣,31,6.632258064516129,18.38032258064516
斑鳩分場,25.7,32.7,21.1,130.2,342.54,2004,7,台東縣,31,4.199999999999999,11.04967741935484
農業試驗所,27.9,40.7,22.5,198.0,405.77,2004,7,台中市,31,6.387096774193548,13.089354838709676
桃園農改,28.2,35.2,23.5,192.1,612.65,2004,8,桃園市,31,6.196774193548387,19.76290322580645
茶改場,28.9,39.3,22.2,182.0,289.56,2004,8,桃園市,31,5.870967741935484,9.340645161290322
五峰站,22.2,30.1,17.7,110.8,353.52,2004,8,新竹縣,31,3.574193548387097,11.403870967741934
苗栗農改,27.5,34.8,22.5,,498.49,2004,8,苗栗縣,31,,16.080322580645163
農業試驗所,28.1,34.9,22.7,162.65,362.34,2004,8,台中市,31,5.246774193548387,11.688387096774193
臺中農改,28.4,34,23.2,236.9,379.74,2004,8,彰化縣,31,7.641935483870968,12.249677419354839
臺大溪頭,19,25.9,14.8,,261.51,2004,8,南投縣,31,,8.435806451612903
雲林分場,28.2,36.3,22.5,170.4,397.17,2004,8,雲林縣,31,5.496774193548387,12.811935483870968
義竹分場,29.4,38.7,23.1,,554.81,2004,8,嘉義縣,31,,17.897096774193546
畜試所,28.1,35.1,22.2,167.0,368.04,2004,8,臺南市,31,5.387096774193548,11.87225806451613
恆春畜試,28.5,34.2,23.6,126.6,633.95,2004,8,屏東縣,31,4.083870967741936,20.450000000000003
高雄農改,28.4,35,23,140.8,349.71,2004,8,屏東縣,31,4.541935483870968,11.280967741935482
蘭陽分場,28.1,36.8,23.5,200.0,549.6,2004,8,宜蘭縣,31,6.451612903225806,17.729032258064517
花蓮農改,28,35.6,22.3,185.7,543.72,2004,8,花蓮縣,31,5.990322580645161,17.539354838709677
斑鳩分場,27.2,36.2,21.2,155.6,364.12,2004,8,台東縣,31,5.019354838709678,11.745806451612903
桃園農改,25.9,32.7,22.3,132.9,409.56,2004,9,桃園市,30,4.430000000000001,13.652
五峰站,20.6,29,16.2,71.8,273.49,2004,9,新竹縣,30,2.393333333333333,9.116333333333333
台中農改,27.9,39,22.7,211.3,332.71,2004,9,台中市,30,7.043333333333334,11.090333333333332
雲林分場,27,36,22,,366.53,2004,9,雲林縣,30,,12.217666666666666
義竹分場,27.5,38.5,21.9,,481.56,2004,9,嘉義縣,30,,16.052
高雄農改,27.2,34.1,23.1,129.3,303.85,2004,9,屏東縣,30,4.3100000000000005,10.128333333333334
斑鳩分場,25,32.4,20.3,103.7,253.52,2004,9,台東縣,30,3.4566666666666666,8.450666666666667
花蓮農改,26.3,33.5,21.3,133.6,423.26,2004,9,花蓮縣,30,4.453333333333333,14.108666666666666
蘭陽分場,26.2,34.5,21.9,126.8,388.16,2004,9,宜蘭縣,30,4.226666666666667,12.938666666666668
茶改場,25.7,37.7,20.6,105.2,259.17,2004,9,桃園市,30,3.506666666666667,8.639000000000001
畜試所,27,34.6,22,143.5,337.01,2004,9,臺南市,30,4.783333333333333,11.233666666666666
恆春畜試,27.3,33.3,23,165.6,580.36,2004,9,屏東縣,30,5.52,19.345333333333333
農業試驗所,26.7,34.2,22,201.5,350.89,2004,9,台中市,30,6.716666666666667,11.696333333333333
苗栗農改,,,,,,2004,9,苗栗縣,30,,
臺大溪頭,18.5,25.8,14.1,,224.35,2004,9,南投縣,30,,7.4783333333333335
桃園農改,21.7,28.9,15.5,204.1,452.32,2004,10,桃園市,31,6.583870967741936,14.590967741935483
茶改場,20.9,29,13.5,181.5,323.44,2004,10,桃園市,31,5.854838709677419,10.433548387096774
五峰站,15.6,24.6,9.6,147.9,359.18,2004,10,新竹縣,31,4.770967741935484,11.586451612903225
苗栗農改,,,,,,2004,10,苗栗縣,31,,
農業試驗所,22.9,31.6,15.7,269.8,387.91,2004,10,台中市,31,8.703225806451613,12.513225806451613
臺中農改,25.3,36,17.5,253.5,349.6,2004,10,彰化縣,31,8.17741935483871,11.27741935483871
臺大溪頭,13.9,22.9,7.9,,221.86,2004,10,南投縣,31,,7.1567741935483875
雲林分場,22.7,31.3,15,203.7,387.92,2004,10,雲林縣,31,6.570967741935483,12.513548387096774
義竹分場,23.3,32.9,15.4,,540.49,2004,10,嘉義縣,31,,17.43516129032258
畜試所,23.6,33.3,16,180.7,355.89,2004,10,臺南市,31,5.829032258064516,11.480322580645161
恆春畜試,25.3,31.4,19.7,177.9,650.41,2004,10,屏東縣,31,5.738709677419355,20.980967741935483
高雄農改,25.1,33.3,19.4,170.3,307.1,2004,10,屏東縣,31,5.493548387096775,9.906451612903227
蘭陽分場,21.8,32.2,16.4,116.1,314.2,2004,10,宜蘭縣,31,3.7451612903225806,10.135483870967741
花蓮農改,22.9,32,14.5,143.0,388.73,2004,10,花蓮縣,31,4.612903225806452,12.53967741935484
斑鳩分場,22.3,35.4,15.1,157.2,285.91,2004,10,台東縣,31,5.070967741935483,9.222903225806453
桃園農改,21.25,30.95,13.65,126.8,299.095,2004,11,桃園市,30,4.226666666666667,9.969833333333334
五峰站,16,24.5,6.3,,358.33,2004,11,新竹縣,30,,11.944333333333333
台中農改,21.7,36.2,13.2,205.8,259.92,2004,11,台中市,30,6.86,8.664
雲林分場,21.4,31.3,11.3,167.7,276.87,2004,11,雲林縣,30,5.59,9.229000000000001
義竹分場,22.85,32.3,14.15,,383.01,2004,11,嘉義縣,30,,12.767
高雄農改,23.9,32.4,17.2,126.5,245.41,2004,11,屏東縣,30,4.216666666666667,8.180333333333333
斑鳩分場,21.1,30.4,13.1,112.4,217.35,2004,11,台東縣,30,3.746666666666667,7.245
花蓮農改,21.3,28.4,12.2,89.5,271.5,2004,11,花蓮縣,30,2.9833333333333334,9.05
蘭陽分場,20.5,29.4,15.6,76.3,211.01,2004,11,宜蘭縣,30,2.5433333333333334,7.033666666666666
茶改場,20.7,30.6,14.6,209.9,346.42,2004,11,桃園市,30,6.996666666666667,11.547333333333334
畜試所,22.4,32.1,13.6,130.8,277.26,2004,11,臺南市,30,4.36,9.241999999999999
恆春畜試,24.5,30.9,20.3,185.6,545.7,2004,11,屏東縣,30,6.1866666666666665,18.19
農業試驗所,21.7,31.3,12,227.8,295.15,2004,11,台中市,30,7.593333333333334,9.838333333333333
苗栗農改,21.35,31.45,11.5,,,2004,11,苗栗縣,30,,
臺大溪頭,15.1,25.4,6.8,,227.82,2004,11,南投縣,30,,7.593999999999999
桃園農改,,,,,,2004,12,桃園市,31,,
五峰站,12.4,23.5,-1.3,104.3,271.71,2004,12,新竹縣,31,3.364516129032258,8.764838709677418
台中農改,18.6,27.2,8.4,206.1,251.15,2004,12,台中市,31,6.648387096774194,8.101612903225806
雲林分場,18.4,27.9,8.5,,289.78,2004,12,雲林縣,31,,9.347741935483871
義竹分場,18.6,27.7,9.1,,417.76,2004,12,嘉義縣,31,,13.476129032258065
高雄農改,20.8,29,10.6,119.1,247.18,2004,12,屏東縣,31,3.8419354838709676,7.973548387096774
斑鳩分場,18.8,26.7,8.5,119.9,197.66,2004,12,台東縣,31,3.8677419354838714,6.376129032258064
花蓮農改,19.2,25.8,9.3,96.7,257.91,2004,12,花蓮縣,31,3.1193548387096777,8.31967741935484
蘭陽分場,18.3,26,7.7,63.5,186.82,2004,12,宜蘭縣,31,2.0483870967741935,6.026451612903226
茶改場,17.5,27.2,5,126.9,299.59,2004,12,桃園市,31,4.093548387096774,9.664193548387097
畜試所,18.9,28.9,8.9,171.7,280.9,2004,12,臺南市,31,5.538709677419354,9.061290322580644
恆春畜試,,,,,,2004,12,屏東縣,31,,
農業試驗所,18.7,28.3,8.5,218.8,274.09,2004,12,台中市,31,7.058064516129033,8.841612903225805
苗栗農改,17,27.2,6,,,2004,12,苗栗縣,31,,
臺大溪頭,12.6,21.5,3.3,,237.61,2004,12,南投縣,31,,7.6648387096774195
桃園農改,,,,,,2005,1,桃園市,31,,
五峰站,9.7,21.1,-2.3,72.6,206.52,2005,1,新竹縣,31,2.3419354838709676,6.661935483870968
台中農改,15.7,26.2,4.5,171.4,233.09,2005,1,台中市,31,5.529032258064516,7.519032258064517
雲林分場,15.7,28.4,3.7,139.5,261.24,2005,1,雲林縣,31,4.5,8.427096774193549
義竹分場,15.9,26.9,4.8,,389.88,2005,1,嘉義縣,31,,12.576774193548387
高雄農改,18.6,27.5,9,147.1,248.98,2005,1,屏東縣,31,4.745161290322581,8.031612903225806
斑鳩分場,16.5,26,8.3,60.8,156.14,2005,1,台東縣,31,1.961290322580645,5.0367741935483865
花蓮農改,17.75,27.35,9.95,45.1,173.65,2005,1,花蓮縣,31,1.4548387096774194,5.601612903225806
蘭陽分場,15.3,24.8,7.6,50.7,156.62,2005,1,宜蘭縣,31,1.635483870967742,5.0522580645161295
茶改場,13.1,24.8,3.1,55.7,114.615,2005,1,桃園市,31,1.7967741935483872,3.697258064516129
畜試所,16.3,27.6,5.2,125.1,253.31,2005,1,臺南市,31,4.035483870967742,8.171290322580646
恆春畜試,19.9,27.3,13.2,158.0,474.41,2005,1,屏東縣,31,5.096774193548387,15.303548387096775
農業試驗所,15.9,26.9,4.3,174.6,243.35,2005,1,台中市,31,5.632258064516129,7.85
苗栗農改,14,26.6,1.7,,,2005,1,苗栗縣,31,,
臺大溪頭,11,21.6,2.3,,237.43,2005,1,南投縣,31,,7.659032258064516
桃園農改,13.8,27.4,5.5,122.85,134.13,2005,2,桃園市,28,4.3875,4.790357142857142
茶改場,13.5,28.8,4.1,123.2,,2005,2,桃園市,28,4.4,
五峰站,11.9,23.4,0.5,66.3,203.34,2005,2,新竹縣,28,2.367857142857143,7.262142857142857
苗栗農改,14.4,30.5,5.2,,,2005,2,苗栗縣,28,,
農業試驗所,17.1,31.5,7.2,114.6,193.83,2005,2,台中市,28,4.0928571428571425,6.9225
臺中農改,16.2,30.8,6.7,115.5,186.81,2005,2,彰化縣,28,4.125,6.671785714285714
臺大溪頭,13.7,23.9,4.8,,223.57,2005,2,南投縣,28,,7.984642857142857
雲林分場,16.7,33,6.7,92.3,226.22,2005,2,雲林縣,28,3.2964285714285713,8.079285714285714
義竹分場,17,31.4,6.9,,318.56,2005,2,嘉義縣,28,,11.377142857142857
畜試所,17.9,32.8,7.6,145.2,232.86,2005,2,臺南市,28,5.185714285714285,8.316428571428572
恆春畜試,21.7,29.1,15.5,175.2,463.74,2005,2,屏東縣,28,6.257142857142857,16.562142857142856
高雄農改,20.5,31.3,10.9,130.2,230.71,2005,2,屏東縣,28,4.6499999999999995,8.239642857142858
蘭陽分場,17.35,28.65,10.45,91.05,238.905,2005,2,宜蘭縣,28,3.251785714285714,8.532321428571429
花蓮農改,18.2,28.05,11.05,57.8,178.36,2005,2,花蓮縣,28,2.064285714285714,6.37
斑鳩分場,18,28.8,9.6,53.7,141.17,2005,2,台東縣,28,1.917857142857143,5.041785714285714
桃園農改,16.8,28.55,8.55,85.15,270.775,2005,3,桃園市,31,2.7467741935483874,8.734677419354838
五峰站,11.8,25.8,-0.3,108.0,341.55,2005,3,新竹縣,31,3.4838709677419355,11.01774193548387
台中農改,17,29.9,4,159.6,266.8,2005,3,台中市,31,5.148387096774194,8.606451612903227
雲林分場,17.2,31.1,4.1,,303.8,2005,3,雲林縣,31,,9.8
義竹分場,17.5,30.4,4.9,,429.9,2005,3,嘉義縣,31,,13.86774193548387
高雄農改,20.2,31.1,6.9,136.1,287.43,2005,3,屏東縣,31,4.390322580645161,9.271935483870967
斑鳩分場,18.95,29.15,11.3,49.0,163.995,2005,3,台東縣,31,1.5806451612903225,5.2901612903225805
花蓮農改,17.5,27.1,9,,264.89,2005,3,花蓮縣,31,,8.54483870967742
蘭陽分場,18.35,29.7,10.5,81.7,265.29,2005,3,宜蘭縣,31,2.635483870967742,8.557741935483872
茶改場,14.9,29.3,0.8,129.8,,2005,3,桃園市,31,4.187096774193549,
畜試所,18.1,32.5,5.5,116.1,298.72,2005,3,臺南市,31,3.7451612903225806,9.636129032258065
恆春畜試,22.85,31.2,15.05,152.5,522.07,2005,3,屏東縣,31,4.919354838709677,16.840967741935486
農業試驗所,17.5,30.1,3.7,147.2,264.32,2005,3,台中市,31,4.748387096774193,8.526451612903225
苗栗農改,15.6,30.8,1,,,2005,3,苗栗縣,31,,
臺大溪頭,11.8,22,-0.5,,280.51,2005,3,南投縣,31,,9.048709677419355
桃園農改,21.6,31.5,13.2,98.45,368.28,2005,4,桃園市,30,3.2816666666666667,12.276
茶改場,20.8,31.7,12.5,123.6,255.56,2005,4,桃園市,30,4.12,8.518666666666666
五峰站,17,29.1,8.8,86.8,319.25,2005,4,新竹縣,30,2.893333333333333,10.641666666666667
苗栗農改,22,33,10.7,,,2005,4,苗栗縣,30,,
農業試驗所,23.6,32.5,13.6,145.2,322.23,2005,4,台中市,30,4.84,10.741000000000001
臺中農改,*23.3,*31.9,*14.1,,,2005,4,彰化縣,30,,
臺大溪頭,,,,,225.61,2005,4,南投縣,30,,7.520333333333334
雲林分場,23.4,33.7,14.2,135.0,353.81,2005,4,雲林縣,30,4.5,11.793666666666667
義竹分場,23.5,31.9,14.4,,514.98,2005,4,嘉義縣,30,,17.166
畜試所,24,34.1,14.9,153.2,370.3,2005,4,臺南市,30,5.1066666666666665,12.343333333333334
恆春畜試,25.4,31.8,20.2,192.7,602.55,2005,4,屏東縣,30,6.423333333333333,20.084999999999997
高雄農改,25.3,33.6,17.6,161.4,341.95,2005,4,屏東縣,30,5.38,11.398333333333333
蘭陽分場,22,30.3,14.8,122.6,390.21,2005,4,宜蘭縣,30,4.086666666666667,13.007
花蓮農改,22.3,30,13.2,93.5,322.31,2005,4,花蓮縣,30,3.1166666666666667,10.743666666666666
斑鳩分場,22.15,35.4,14.6,79.05,212.81,2005,4,台東縣,30,2.635,7.093666666666667
桃園農改,24.95,32.8,16.25,111.45,456.485,2005,5,桃園市,31,3.5951612903225807,14.725322580645162
茶改場,24.4,33.9,17.3,92.5,311.1,2005,5,桃園市,31,2.9838709677419355,10.035483870967743
五峰站,20.3,31.4,15.4,,372.63,2005,5,新竹縣,31,,12.02032258064516
苗栗農改,25.9,34.2,18.6,,,2005,5,苗栗縣,31,,
農業試驗所,26.7,33.1,20.7,162.7,377.68,2005,5,台中市,31,5.248387096774193,12.183225806451613
臺中農改,*26.5,*32.9,*20.7,,,2005,5,彰化縣,31,,
臺大溪頭,,,,,272.23,2005,5,南投縣,31,,8.781612903225808
雲林分場,26.7,34.5,20.4,188.2,416.3,2005,5,雲林縣,31,6.070967741935483,13.429032258064517
義竹分場,26.8,33.1,21.5,,590.87,2005,5,嘉義縣,31,,19.06032258064516
畜試所,27,35.3,21.1,193.9,397.97,2005,5,臺南市,31,6.254838709677419,12.837741935483871
恆春畜試,27.6,33.1,21.4,153.8,637.05,2005,5,屏東縣,31,4.961290322580646,20.549999999999997
高雄農改,27.8,34.5,21.7,184.5,383.28,2005,5,屏東縣,31,5.951612903225806,12.363870967741935
蘭陽分場,25.2,37,20,94.6,385.54,2005,5,宜蘭縣,31,3.051612903225806,12.436774193548388
花蓮農改,25.4,31.6,20.7,77.5,325.02,2005,5,花蓮縣,31,2.5,10.484516129032258
斑鳩分場,24.9,36.4,20.4,73.8,242.4,2005,5,台東縣,31,2.3806451612903223,7.819354838709677
桃園農改,26.8,32.7,20.7,78.1,472.22,2005,6,桃園市,30,2.603333333333333,15.740666666666668
茶改場,26.3,33.1,19.4,106.3,349.24,2005,6,桃園市,30,3.5433333333333334,11.641333333333334
五峰站,21.7,29.6,16.5,91.7,368.74,2005,6,新竹縣,30,3.0566666666666666,12.291333333333334
苗栗農改,27.2,33.8,20.3,,,2005,6,苗栗縣,30,,
農業試驗所,27.2,33.5,23.1,86.0,297.29,2005,6,台中市,30,2.8666666666666667,9.909666666666668
臺中農改,27.3,33.8,22.4,171.4,308.64,2005,6,彰化縣,30,5.713333333333334,10.288
臺大溪頭,,,,,224.31,2005,6,南投縣,30,,7.477
雲林分場,27.1,36,22.4,128.9,344.16,2005,6,雲林縣,30,4.296666666666667,11.472000000000001
義竹分場,27.3,33.1,23,,439.18,2005,6,嘉義縣,30,,14.639333333333333
畜試所,26.9,35.1,22.6,108.6,272.3,2005,6,臺南市,30,3.6199999999999997,9.076666666666666
恆春畜試,27.95,34.85,21.25,105.4,581.87,2005,6,屏東縣,30,3.5133333333333336,19.395666666666667
高雄農改,27,36.7,23,91.1,259.61,2005,6,屏東縣,30,3.0366666666666666,8.653666666666668
蘭陽分場,26,34.9,18.35,127.45,459.995,2005,6,宜蘭縣,30,4.248333333333333,15.333166666666667
花蓮農改,26.6,32.9,20.7,114.8,398.06,2005,6,花蓮縣,30,3.8266666666666667,13.268666666666666
斑鳩分場,25.7,36.7,19.7,85.4,269.06,2005,6,台東縣,30,2.8466666666666667,8.968666666666667
茶改場,27.3,34.1,20.4,221.0,410.83,2005,7,桃園市,31,7.129032258064516,13.25258064516129
桃園農改,28.1,34.5,22,195.3,687.19,2005,7,桃園市,31,6.300000000000001,22.16741935483871
五峰站,22,28.7,16.8,139.2,443.53,2005,7,新竹縣,31,4.490322580645161,14.307419354838709
苗栗農改,27.9,34.5,22.2,,579.88,2005,7,苗栗縣,31,,18.705806451612904
台中農改,28.9,35.6,22.9,258.0,413.26,2005,7,台中市,31,8.32258064516129,13.330967741935483
臺大溪頭,,,,,289.33,2005,7,南投縣,31,,9.333225806451612
雲林分場,28.4,37.2,22.5,215.6,443.26,2005,7,雲林縣,31,6.95483870967742,14.298709677419355
義竹分場,28.6,35,22.7,,578.09,2005,7,嘉義縣,31,,18.648064516129033
畜試所,28.3,35.6,22.6,217.5,388.68,2005,7,臺南市,31,7.016129032258065,12.538064516129033
高雄農改,28.7,37,22.6,213.3,398.83,2005,7,屏東縣,31,6.880645161290323,12.865483870967742
恆春畜試,28,33.15,22.9,94.65,546.69,2005,7,屏東縣,31,3.053225806451613,17.635161290322582
蘭陽分場,30.3,39.5,21.9,212.2,606.87,2005,7,宜蘭縣,31,6.84516129032258,19.576451612903227
花蓮農改,28.3,34.3,21.1,223.4,555.6,2005,7,花蓮縣,31,7.206451612903226,17.92258064516129
斑鳩分場,26.4,35.1,20.6,140.7,341.69,2005,7,台東縣,31,4.538709677419354,11.022258064516128
農業試驗所,28.6,35.9,22.3,176.7,412.31,2005,7,台中市,31,5.699999999999999,13.300322580645162
桃園農改,27.8,33.9,23.3,171.2,552.39,2005,8,桃園市,31,5.52258064516129,17.819032258064517
茶改場,26.7,33.4,22,148.8,315.69,2005,8,桃園市,31,4.800000000000001,10.183548387096774
五峰站,21.6,29.9,18.1,96.5,347.42,2005,8,新竹縣,31,3.1129032258064515,11.207096774193548
苗栗農改,27.6,34.5,22.3,,446.53,2005,8,苗栗縣,31,,14.404193548387095
農業試驗所,27.6,34,22.6,154.8,335.59,2005,8,台中市,31,4.993548387096775,10.82548387096774
臺中農改,28.1,34.4,23.1,188.8,319.44,2005,8,彰化縣,31,6.090322580645162,10.304516129032258
臺大溪頭,,,,,252.51,2005,8,南投縣,31,,8.145483870967741
雲林分場,27.7,35.8,22.4,126.4,344.44,2005,8,雲林縣,31,4.077419354838709,11.110967741935484
義竹分場,28,34.7,22.9,,472.21,2005,8,嘉義縣,31,,15.23258064516129
畜試所,27.6,34.2,22.2,120.0,315.34,2005,8,臺南市,31,3.870967741935484,10.172258064516129
恆春畜試,,,,126.0,564.75,2005,8,屏東縣,31,4.064516129032258,18.217741935483872
高雄農改,28.1,35.9,23.2,116.2,301.93,2005,8,屏東縣,31,3.7483870967741937,9.73967741935484
蘭陽分場,28.2,35.5,23.5,185.2,544.06,2005,8,宜蘭縣,31,5.974193548387096,17.550322580645158
花蓮農改,27.7,34.2,22.8,153.7,480.08,2005,8,花蓮縣,31,4.958064516129032,15.486451612903226
